#Observation	PValue	QValue
K11718	NA	NA
K05552	NA	NA
K14123	NA	NA
K05337	NA	NA
K05551	NA	NA
K03456	NA	NA
K20455	NA	NA
K03852	NA	NA
K08132	NA	NA
K07719	NA	NA
K04884	NA	NA
K13274	NA	NA
K13277	NA	NA
K13872	NA	NA
K13877	NA	NA
K16178	NA	NA
K17481	NA	NA
K02611	NA	NA
K06135	NA	NA
K16176	NA	NA
K17488	NA	NA
K16196	NA	NA
K16195	NA	NA
K17043	NA	NA
K02613	NA	NA
K05674	NA	NA
K16516	NA	NA
K18983	NA	NA
K09872	NA	NA
K19647	NA	NA
K12827	NA	NA
K13772	NA	NA
K07515	NA	NA
K10219	NA	NA
K18688	NA	NA
K07178	NA	NA
K02922	NA	NA
K08294	NA	NA
K02924	NA	NA
K05617	NA	NA
K20115	NA	NA
K03099	NA	NA
K14544	NA	NA
K17757	NA	NA
K03679	NA	NA
K04525	NA	NA
K14847	NA	NA
K09584	NA	NA
K14446	NA	NA
K08195	NA	NA
K08197	NA	NA
K21627	NA	NA
K02101	NA	NA
K02591	NA	NA
K10403	NA	NA
K14699	NA	NA
K19710	NA	NA
K01032	NA	NA
K11814	NA	NA
K03518	NA	NA
K14066	NA	NA
K03884	NA	NA
K03880	NA	NA
K11811	NA	NA
K15429	NA	NA
K02209	NA	NA
K06034	NA	NA
K02201	NA	NA
K06062	NA	NA
K10816	NA	NA
K09739	NA	NA
K16967	NA	NA
K12991	NA	NA
K03083	NA	NA
K16697	NA	NA
K13868	NA	NA
K16180	NA	NA
K16793	NA	NA
K03515	NA	NA
K12420	NA	NA
K11644	NA	NA
K10594	NA	NA
K10590	NA	NA
K06961	NA	NA
K03239	NA	NA
K22489	NA	NA
K02149	NA	NA
K08999	NA	NA
K07509	NA	NA
K16436	NA	NA
K10777	NA	NA
K11815	NA	NA
K20466	NA	NA
K08064	NA	NA
K03983	NA	NA
K18622	NA	NA
K03982	NA	NA
K09880	NA	NA
K14107	NA	NA
K14105	NA	NA
K14692	NA	NA
K01124	NA	NA
K19971	NA	NA
K20470	NA	NA
K01656	NA	NA
K16911	NA	NA
K05559	NA	NA
K16323	NA	NA
K22003	NA	NA
K06119	NA	NA
K21782	NA	NA
K06681	NA	NA
K00752	NA	NA
K12433	NA	NA
K14677	NA	NA
K15561	NA	NA
K07570	NA	NA
K20454	NA	NA
K11188	NA	NA
K11365	NA	NA
K11366	NA	NA
K11167	NA	NA
K17746	NA	NA
K07889	NA	NA
K14171	NA	NA
K06875	NA	NA
K14960	NA	NA
K15333	NA	NA
K10645	NA	NA
K15265	NA	NA
K02912	NA	NA
K02910	NA	NA
K02917	NA	NA
K01336	NA	NA
K01796	NA	NA
K13668	NA	NA
K19983	NA	NA
K15449	NA	NA
K15441	NA	NA
K14792	NA	NA
K20463	NA	NA
K02866	NA	NA
K02869	NA	NA
K21618	NA	NA
K15334	NA	NA
K03409	NA	NA
K11169	NA	NA
K14005	NA	NA
K04718	NA	NA
K02940	NA	NA
K17104	NA	NA
K17105	NA	NA
K09667	NA	NA
K18815	NA	NA
K13767	NA	NA
K08683	NA	NA
K08686	NA	NA
K07159	NA	NA
K13931	NA	NA
K01768	NA	NA
K21688	NA	NA
K11625	NA	NA
K11627	NA	NA
K06136	NA	NA
K06647	NA	NA
K07561	NA	NA
K21358	NA	NA
K02921	NA	NA
K09869	NA	NA
K09867	NA	NA
K22042	NA	NA
K08165	NA	NA
K01922	NA	NA
K02885	NA	NA
K06418	NA	NA
K18123	NA	NA
K18016	NA	NA
K19969	NA	NA
K21031	NA	NA
K15504	NA	NA
K21027	NA	NA
K14271	NA	NA
K14275	NA	NA
K08732	NA	NA
K02616	NA	NA
K02242	NA	NA
K13613	NA	NA
K07049	NA	NA
K14471	NA	NA
K04409	NA	NA
K14493	NA	NA
K13058	NA	NA
K18006	NA	NA
K03049	NA	NA
K20520	NA	NA
K13732	NA	NA
K03238	NA	NA
K02323	NA	NA
K02327	NA	NA
K03233	NA	NA
K03236	NA	NA
K09493	NA	NA
K09498	NA	NA
K16515	NA	NA
K22118	NA	NA
K12144	NA	NA
K11761	NA	NA
K03124	NA	NA
K03120	NA	NA
K08830	NA	NA
K18136	NA	NA
K16065	NA	NA
K07581	NA	NA
K12709	NA	NA
K08786	NA	NA
K10960	NA	NA
K07558	NA	NA
K10969	NA	NA
K07555	NA	NA
K14611	NA	NA
K10701	NA	NA
K07451	NA	NA
K10843	NA	NA
K15040	NA	NA
K21778	NA	NA
K21845	NA	NA
K01412	NA	NA
K15358	NA	NA
K19165	NA	NA
K19163	NA	NA
K06069	NA	NA
K19028	NA	NA
K02586	NA	NA
K22276	NA	NA
K22277	NA	NA
K05783	NA	NA
K15219	NA	NA
K02883	NA	NA
K02889	NA	NA
K13699	NA	NA
K03331	NA	NA
K11226	NA	NA
K03428	NA	NA
K03421	NA	NA
K03422	NA	NA
K21591	NA	NA
K09466	NA	NA
K00701	NA	NA
K19563	NA	NA
K08635	NA	NA
K02210	NA	NA
K17250	NA	NA
K11600	NA	NA
K16651	NA	NA
K07778	NA	NA
K18768	NA	NA
K19140	NA	NA
K03050	NA	NA
K21379	NA	NA
K16203	NA	NA
K20549	NA	NA
K02465	NA	NA
K11390	NA	NA
K12608	NA	NA
K00302	NA	NA
K08333	NA	NA
K14572	NA	NA
K08256	NA	NA
K04799	NA	NA
K04798	NA	NA
K04796	NA	NA
K04795	NA	NA
K05683	NA	NA
K04483	NA	NA
K22465	NA	NA
K01275	NA	NA
K19953	NA	NA
K14003	NA	NA
K01055	NA	NA
K01054	NA	NA
K18355	NA	NA
K06216	NA	NA
K18845	NA	NA
K05650	NA	NA
K21474	NA	NA
K12166	NA	NA
K18531	NA	NA
K04802	NA	NA
K02148	NA	NA
K03105	NA	NA
K18442	NA	NA
K03259	NA	NA
K12761	NA	NA
K12765	NA	NA
K06883	NA	NA
K17829	NA	NA
K08741	NA	NA
K00814	NA	NA
K00481	NA	NA
K00484	NA	NA
K00318	NA	NA
K06932	NA	NA
K11235	NA	NA
K01841	NA	NA
K07060	NA	NA
K07062	NA	NA
K10726	NA	NA
K00288	NA	NA
K15390	NA	NA
K08243	NA	NA
K01120	NA	NA
K11151	NA	NA
K12609	NA	NA
K19664	NA	NA
K08850	NA	NA
K00869	NA	NA
K01196	NA	NA
K22450	NA	NA
K00306	NA	NA
K18796	NA	NA
K19668	NA	NA
K06169	NA	NA
K20147	NA	NA
K14820	NA	NA
K05236	NA	NA
K18335	NA	NA
K01730	NA	NA
K09504	NA	NA
K00921	NA	NA
K00202	NA	NA
K20603	NA	NA
K15303	NA	NA
K09448	NA	NA
K21947	NA	NA
K13573	NA	NA
K19543	NA	NA
K14835	NA	NA
K05533	NA	NA
K12571	NA	NA
K18701	NA	NA
K21396	NA	NA
K12599	NA	NA
K05641	NA	NA
K07583	NA	NA
K05914	NA	NA
K00402	NA	NA
K11130	NA	NA
K20011	NA	NA
K06981	NA	NA
K16290	NA	NA
K16293	NA	NA
K05358	NA	NA
K01856	NA	NA
K13934	NA	NA
K08867	NA	NA
K20032	NA	NA
K21867	NA	NA
K20175	NA	NA
K20306	NA	NA
K10413	NA	NA
K20382	NA	NA
K22443	NA	NA
K18695	NA	NA
K22441	NA	NA
K08587	NA	NA
K21837	NA	NA
K02592	NA	NA
K05530	NA	NA
K14298	NA	NA
K14297	NA	NA
K02989	NA	NA
K21017	NA	NA
K02962	NA	NA
K09728	NA	NA
K16904	NA	NA
K16317	NA	NA
K13368	NA	NA
K18199	NA	NA
K17648	NA	NA
K13333	NA	NA
K16844	NA	NA
K21496	NA	NA
K19550	NA	NA
K09984	NA	NA
K03165	NA	NA
K15578	NA	NA
K09721	NA	NA
K04093	NA	NA
K12589	NA	NA
K03018	NA	NA
K08900	NA	NA
K04940	NA	NA
K21353	NA	NA
K10978	NA	NA
K20178	NA	NA
K07464	NA	NA
K02202	NA	NA
K16007	NA	NA
K11617	NA	NA
K17887	NA	NA
K05684	NA	NA
K08269	NA	NA
K10896	NA	NA
K03114	NA	NA
K15646	NA	NA
K02966	NA	NA
K14192	NA	NA
K05672	NA	NA
K05743	NA	NA
K15916	NA	NA
K15913	NA	NA
K05679	NA	NA
K22548	NA	NA
K11178	NA	NA
K02991	NA	NA
K00327	NA	NA
K12351	NA	NA
K22164	NA	NA
K22166	NA	NA
K17679	NA	NA
K06945	NA	NA
K22168	NA	NA
K03167	NA	NA
K03166	NA	NA
K03626	NA	NA
K03627	NA	NA
K13997	NA	NA
K09732	NA	NA
K17216	NA	NA
K17524	NA	NA
K18721	NA	NA
K09884	NA	NA
K11731	NA	NA
K15668	NA	NA
K00619	NA	NA
K11592	NA	NA
K15116	NA	NA
K14152	NA	NA
K04573	NA	NA
K08737	NA	NA
K08736	NA	NA
K05841	NA	NA
K02937	NA	NA
K02929	NA	NA
K04574	NA	NA
K04283	NA	NA
K19139	NA	NA
K19138	NA	NA
K04119	NA	NA
K14451	NA	NA
K08955	NA	NA
K06943	NA	NA
K14550	NA	NA
K07731	NA	NA
K19225	NA	NA
K05739	NA	NA
K05646	NA	NA
K14765	NA	NA
K05652	NA	NA
K14168	NA	NA
K13522	NA	NA
K02320	NA	NA
K22372	NA	NA
K08855	NA	NA
K08851	NA	NA
K13419	NA	NA
K05354	NA	NA
K18882	NA	NA
K06965	NA	NA
K13795	NA	NA
K18313	NA	NA
K20035	NA	NA
K07055	NA	NA
K00662	NA	NA
K16310	NA	NA
K06438	NA	NA
K22324	NA	NA
K18664	NA	NA
K16318	NA	NA
K15264	NA	NA
K10876	NA	NA
K21355	NA	NA
K00044	NA	NA
K09464	NA	NA
K09722	NA	NA
K02220	NA	NA
K02987	NA	NA
K07732	NA	NA
K00559	NA	NA
K01170	NA	NA
K00392	NA	NA
K14082	NA	NA
K14080	NA	NA
K16964	NA	NA
K19852	NA	NA
K14574	NA	NA
K14575	NA	NA
K17883	NA	NA
K02609	NA	NA
K15371	NA	NA
K14635	NA	NA
K09540	NA	NA
K14408	NA	NA
K14300	NA	NA
K01607	NA	NA
K16839	NA	NA
K21275	NA	NA
K02555	NA	NA
K02979	NA	NA
K07766	NA	NA
K03264	NA	NA
K09716	NA	NA
K03731	NA	NA
K11687	NA	NA
K06383	NA	NA
K03042	NA	NA
K03044	NA	NA
K03045	NA	NA
K06672	NA	NA
K07165	NA	NA
K13753	NA	NA
K17739	NA	NA
K06674	NA	NA
K20023	NA	NA
K20021	NA	NA
K13444	NA	NA
K10357	NA	NA
K16146	NA	NA
K13394	NA	NA
K06927	NA	NA
K06928	NA	NA
K08711	NA	NA
K00091	NA	NA
K04131	NA	NA
K15163	NA	NA
K00149	NA	NA
K01941	NA	NA
K02896	NA	NA
K10429	NA	NA
K20834	NA	NA
K12986	NA	NA
K19244	NA	NA
K15785	NA	NA
K01164	NA	NA
K00968	NA	NA
K14963	NA	NA
K15526	NA	NA
K14565	NA	NA
K14564	NA	NA
K18202	NA	NA
K05669	NA	NA
K05667	NA	NA
K02683	NA	NA
K09571	NA	NA
K01762	NA	NA
K08168	NA	NA
K14417	NA	NA
K06333	NA	NA
K20867	NA	NA
K07254	NA	NA
K02155	NA	NA
K21585	NA	NA
K12327	NA	NA
K20521	NA	NA
K13254	NA	NA
K11675	NA	NA
K03058	NA	NA
K06392	NA	NA
K06397	NA	NA
K03055	NA	NA
K03057	NA	NA
K03056	NA	NA
K16150	NA	NA
K20059	NA	NA
K22484	NA	NA
K14215	NA	NA
K11416	NA	NA
K00621	NA	NA
K21527	NA	NA
K11525	NA	NA
K02291	NA	NA
K06939	NA	NA
K19063	NA	NA
K17051	NA	NA
K07284	NA	NA
K09184	NA	NA
K04484	NA	NA
K00401	NA	NA
K18237	NA	NA
K00395	NA	NA
K07603	NA	NA
K09140	NA	NA
K15579	NA	NA
K04099	NA	NA
K02325	NA	NA
K00976	NA	NA
K05673	NA	NA
K14554	NA	NA
K01576	NA	NA
K01573	NA	NA
K13339	NA	NA
K21886	NA	NA
K07572	NA	NA
K01622	NA	NA
K02134	NA	NA
K03848	NA	NA
K01946	NA	NA
K13798	NA	NA
K18924	NA	NA
K21664	NA	NA
K06269	NA	NA
K20591	NA	NA
K03066	NA	NA
K17765	NA	NA
K13365	NA	NA
K19837	NA	NA
K03262	NA	NA
K03263	NA	NA
K03260	NA	NA
K20047	NA	NA
K06653	NA	NA
K17360	NA	NA
K08825	NA	NA
K15453	NA	NA
K18532	NA	NA
K11530	NA	NA
K19650	NA	NA
K19654	NA	NA
K05016	NA	NA
K20215	NA	NA
K10756	NA	NA
K10725	NA	NA
K20742	NA	NA
K06982	NA	NA
K14941	NA	NA
K14122	NA	NA
K00263	NA	NA
K08789	NA	NA
K13870	NA	NA
K07388	NA	NA
K06913	NA	NA
K20568	NA	NA
K22516	NA	NA
K17806	NA	NA
K18356	NA	NA
K01820	NA	NA
K04070	NA	NA
K03622	NA	NA
K00201	NA	NA
K00200	NA	NA
K01001	NA	NA
K05036	NA	NA
K00581	NA	NA
K01561	NA	NA
K14114	NA	NA
K14115	NA	NA
K14110	NA	NA
K20096	NA	NA
K22306	NA	NA
K03887	NA	NA
K03882	NA	NA
K02204	NA	NA
K22011	NA	NA
K08971	NA	NA
K19713	NA	NA
K12422	NA	NA
K19522	NA	NA
K06210	NA	NA
K07573	NA	NA
K06580	NA	NA
K10595	NA	NA
K16236	NA	NA
K19635	NA	NA
K04688	NA	NA
K02908	NA	NA
K01349	NA	NA
K20458	NA	NA
K14101	NA	NA
K20452	NA	NA
K14696	NA	NA
K02875	NA	NA
K13158	NA	NA
K13855	NA	NA
K16294	NA	NA
K20098	NA	NA
K21787	NA	NA
K06974	NA	NA
K18857	NA	NA
K07575	NA	NA
K02216	NA	NA
K02915	NA	NA
K22494	NA	NA
K11164	NA	NA
K04308	NA	NA
K04368	NA	NA
K03795	NA	NA
K09647	NA	NA
K03223	NA	NA
K02319	NA	NA
K09488	NA	NA
K03136	NA	NA
K00125	NA	NA
K07569	NA	NA
K00320	NA	NA
K05298	NA	NA
K14273	NA	NA
K08235	NA	NA
K03232	NA	NA
K22116	NA	NA
K13942	NA	NA
K22294	NA	NA
K19607	NA	NA
K07557	NA	NA
K10702	NA	NA
K10025	NA	NA
K11437	NA	NA
K21962	NA	NA
K21802	NA	NA
K10799	NA	NA
K02089	NA	NA
K20532	NA	NA
K00583	NA	NA
K14730	NA	NA
K02958	NA	NA
K03205	NA	NA
K00584	NA	NA
K13955	NA	NA
K11608	NA	NA
K08794	NA	NA
K08793	NA	NA
K11176	NA	NA
K13396	NA	NA
K20754	NA	NA
K18549	NA	NA
K05308	NA	NA
K08797	NA	NA
K08570	NA	NA
K14112	NA	NA
K14653	NA	NA
K14385	NA	NA
K00900	NA	NA
K01456	NA	NA
K10324	NA	NA
K13148	NA	NA
K13731	NA	NA
K15083	NA	NA
K08815	NA	NA
K11494	NA	NA
K00319	NA	NA
K13117	NA	NA
K20315	NA	NA
K07068	NA	NA
K09215	NA	NA
K12344	NA	NA
K08805	NA	NA
K17470	NA	NA
K17471	NA	NA
K19583	NA	NA
K18128	NA	NA
K14113	NA	NA
K03011	NA	NA
K19720	NA	NA
K00670	NA	NA
K00672	NA	NA
K06988	NA	NA
K11826	NA	NA
K06984	NA	NA
K16292	NA	NA
K02978	NA	NA
K00582	NA	NA
K00580	NA	NA
K18455	NA	NA
K02974	NA	NA
K02977	NA	NA
K22305	NA	NA
K18286	NA	NA
K02635	NA	NA
K09365	NA	NA
K14743	NA	NA
K18669	NA	NA
K17820	NA	NA
K13501	NA	NA
K17468	NA	NA
K21492	NA	NA
K00578	NA	NA
K07466	NA	NA
K07463	NA	NA
K11212	NA	NA
K02542	NA	NA
K00442	NA	NA
K00846	NA	NA
K17950	NA	NA
K22152	NA	NA
K19232	NA	NA
K15254	NA	NA
K13374	NA	NA
K22161	NA	NA
K12820	NA	NA
K09563	NA	NA
K09738	NA	NA
K09733	NA	NA
K09730	NA	NA
K07142	NA	NA
K03021	NA	NA
K01097	NA	NA
K20199	NA	NA
K02960	NA	NA
K12902	NA	NA
K22374	NA	NA
K09727	NA	NA
K09726	NA	NA
K03538	NA	NA
K03539	NA	NA
K06603	NA	NA
K18663	NA	NA
K06865	NA	NA
K06862	NA	NA
K08700	NA	NA
K02349	NA	NA
K04797	NA	NA
K02677	NA	NA
K18314	NA	NA
K09720	NA	NA
K01683	NA	NA
K04257	NA	NA
K05653	NA	NA
K03552	NA	NA
K16959	NA	NA
K16954	NA	NA
K14156	NA	NA
K06404	NA	NA
K03063	NA	NA
K14098	NA	NA
K17545	NA	NA
K20833	NA	NA
K10133	NA	NA
K09154	NA	NA
K22407	NA	NA
K10139	NA	NA
K05715	NA	NA
K05716	NA	NA
K15786	NA	NA
K14093	NA	NA
K14097	NA	NA
K14099	NA	NA
K14561	NA	NA
K14563	NA	NA
K08096	NA	NA
K08097	NA	NA
K02944	NA	NA
K20101	NA	NA
K18933	NA	NA
K16955	NA	NA
K17565	NA	NA
K06238	NA	NA
K03725	NA	NA
K17550	NA	NA
K17315	NA	NA
K11415	NA	NA
K11782	NA	NA
K11780	NA	NA
K22530	NA	NA
K06936	NA	NA
K03093	NA	NA
K19665	NA	NA
K14353	NA	NA
K18045	NA	NA
K07446	NA	NA
K00579	NA	NA
K00577	NA	NA
K15791	NA	NA
K00315	NA	NA
K05677	NA	NA
K04431	NA	NA
K09567	NA	NA
K22216	NA	NA
K22211	NA	NA
K04523	NA	NA
K09713	NA	NA
K09717	NA	NA
K03537	NA	NA
K17609	NA	NA
K18925	NA	NA
K03540	NA	NA
K00441	NA	NA
K09735	NA	NA
K03065	NA	NA
K03062	NA	NA
K19781	NA	NA
K12681	NA	NA
K12446	NA	NA
K04874	NA	NA
K15454	NA	NA
K13582	NA	NA
K01368	NA	NA
K15442	NA	NA
K15328	NA	NA
K14436	NA	NA
K14125	NA	NA
K14124	NA	NA
K12358	NA	NA
K12430	NA	NA
K19734	NA	NA
K21481	NA	NA
K15657	NA	NA
K07609	NA	NA
K19413	NA	NA
K06914	NA	NA
K10923	NA	NA
K05597	NA	NA
K00176	NA	NA
K21935	NA	NA
K17752	NA	NA
K14118	NA	NA
K06292	NA	NA
K21640	NA	NA
K03888	NA	NA
K16699	NA	NA
K16694	NA	NA
K05724	NA	NA
K16165	NA	NA
K16188	NA	NA
K11778	NA	NA
K19529	NA	NA
K19527	NA	NA
K02604	NA	NA
K06218	NA	NA
K15266	NA	NA
K17586	NA	NA
K07502	NA	NA
K06360	NA	NA
K06361	NA	NA
K21251	NA	NA
K10534	NA	NA
K18575	NA	NA
K00522	NA	NA
K15856	NA	NA
K04531	NA	NA
K14697	NA	NA
K03350	NA	NA
K07342	NA	NA
K06118	NA	NA
K21436	NA	NA
K11636	NA	NA
K11637	NA	NA
K06979	NA	NA
K20902	NA	NA
K16247	NA	NA
K10848	NA	NA
K04768	NA	NA
K17763	NA	NA
K03927	NA	NA
K12298	NA	NA
K22103	NA	NA
K22109	NA	NA
K07562	NA	NA
K06305	NA	NA
K07780	NA	NA
K06417	NA	NA
K09523	NA	NA
K06415	NA	NA
K19426	NA	NA
K07579	NA	NA
K16512	NA	NA
K16315	NA	NA
K07680	NA	NA
K18939	NA	NA
K11479	NA	NA
K13037	NA	NA
K07228	NA	NA
K06319	NA	NA
K08202	NA	NA
K06402	NA	NA
K14806	NA	NA
K22038	NA	NA
K22474	NA	NA
K19821	NA	NA
K14731	NA	NA
K13420	NA	NA
K03206	NA	NA
K07302	NA	NA
K16653	NA	NA
K09275	NA	NA
K06324	NA	NA
K06322	NA	NA
K10950	NA	NA
K05967	NA	NA
K06377	NA	NA
K11152	NA	NA
K16271	NA	NA
K06439	NA	NA
K07123	NA	NA
K09167	NA	NA
K15076	NA	NA
K14338	NA	NA
K00871	NA	NA
K14384	NA	NA
K00909	NA	NA
K15656	NA	NA
K07096	NA	NA
K06328	NA	NA
K16869	NA	NA
K15728	NA	NA
K09299	NA	NA
K21366	NA	NA
K06330	NA	NA
K06336	NA	NA
K07072	NA	NA
K22442	NA	NA
K12613	NA	NA
K04749	NA	NA
K21780	NA	NA
K00918	NA	NA
K11291	NA	NA
K03014	NA	NA
K16705	NA	NA
K09866	NA	NA
K07399	NA	NA
K14681	NA	NA
K07585	NA	NA
K01851	NA	NA
K10737	NA	NA
K08190	NA	NA
K00298	NA	NA
K00856	NA	NA
K01371	NA	NA
K22301	NA	NA
K11615	NA	NA
K00743	NA	NA
K12968	NA	NA
K14067	NA	NA
K17081	NA	NA
K17463	NA	NA
K13980	NA	NA
K20015	NA	NA
K06629	NA	NA
K11455	NA	NA
K09864	NA	NA
K09967	NA	NA
K19124	NA	NA
K08868	NA	NA
K22540	NA	NA
K02376	NA	NA
K13198	NA	NA
K10474	NA	NA
K03802	NA	NA
K08860	NA	NA
K16601	NA	NA
K06298	NA	NA
K16246	NA	NA
K06874	NA	NA
K08738	NA	NA
K07018	NA	NA
K17989	NA	NA
K01694	NA	NA
K14349	NA	NA
K15745	NA	NA
K14506	NA	NA
K08144	NA	NA
K13526	NA	NA
K09729	NA	NA
K11693	NA	NA
K12011	NA	NA
K18667	NA	NA
K12650	NA	NA
K06321	NA	NA
K07734	NA	NA
K06154	NA	NA
K06440	NA	NA
K22417	NA	NA
K03692	NA	NA
K15975	NA	NA
K15379	NA	NA
K01900	NA	NA
K22187	NA	NA
K08841	NA	NA
K10352	NA	NA
K16494	NA	NA
K18671	NA	NA
K07051	NA	NA
K07655	NA	NA
K21468	NA	NA
K06655	NA	NA
K19070	NA	NA
K19072	NA	NA
K08710	NA	NA
K10407	NA	NA
K13727	NA	NA
K20901	NA	NA
K15784	NA	NA
K00680	NA	NA
K06998	NA	NA
K04530	NA	NA
K03053	NA	NA
K13070	NA	NA
K20134	NA	NA
K00622	NA	NA
K00081	NA	NA
K21902	NA	NA
K07440	NA	NA
K01594	NA	NA
K22299	NA	NA
K22210	NA	NA
K18083	NA	NA
K02602	NA	NA
K11620	NA	NA
K20572	NA	NA
K00696	NA	NA
K04558	NA	NA
K06128	NA	NA
K10211	NA	NA
K04876	NA	NA
K16882	NA	NA
K06385	NA	NA
K11242	NA	NA
K06343	NA	NA
K08411	NA	NA
K07748	NA	NA
K09246	NA	NA
K09243	NA	NA
K02920	NA	NA
K00212	NA	NA
K00211	NA	NA
K22209	NA	NA
K12662	NA	NA
K14310	NA	NA
K15430	NA	NA
K08342	NA	NA
K12872	NA	NA
K10401	NA	NA
K02615	NA	NA
K21712	NA	NA
K19806	NA	NA
K10734	NA	NA
K17796	NA	NA
K12847	NA	NA
K15710	NA	NA
K03276	NA	NA
K03278	NA	NA
K06649	NA	NA
K06137	NA	NA
K19791	NA	NA
K18638	NA	NA
K18070	NA	NA
K06027	NA	NA
K07354	NA	NA
K07111	NA	NA
K16224	NA	NA
K03143	NA	NA
K11434	NA	NA
K17671	NA	NA
K15158	NA	NA
K11344	NA	NA
K07897	NA	NA
K17801	NA	NA
K17497	NA	NA
K09291	NA	NA
K15339	NA	NA
K18366	NA	NA
K05767	NA	NA
K09582	NA	NA
K12848	NA	NA
K10405	NA	NA
K19417	NA	NA
K12191	NA	NA
K14791	NA	NA
K17589	NA	NA
K17807	NA	NA
K10592	NA	NA
K16238	NA	NA
K15165	NA	NA
K20271	NA	NA
K20279	NA	NA
K06685	NA	NA
K14400	NA	NA
K20476	NA	NA
K21253	NA	NA
K18696	NA	NA
K00698	NA	NA
K10356	NA	NA
K01833	NA	NA
K04062	NA	NA
K03984	NA	NA
K07937	NA	NA
K17908	NA	NA
K17907	NA	NA
K14858	NA	NA
K12879	NA	NA
K14537	NA	NA
K13719	NA	NA
K02608	NA	NA
K14552	NA	NA
K09669	NA	NA
K12856	NA	NA
K03854	NA	NA
K18759	NA	NA
K11701	NA	NA
K11163	NA	NA
K03895	NA	NA
K03894	NA	NA
K03897	NA	NA
K00624	NA	NA
K21157	NA	NA
K13100	NA	NA
K03255	NA	NA
K13093	NA	NA
K12182	NA	NA
K07149	NA	NA
K00753	NA	NA
K03008	NA	NA
K11364	NA	NA
K05954	NA	NA
K08329	NA	NA
K11843	NA	NA
K02938	NA	NA
K14657	NA	NA
K09142	NA	NA
K01422	NA	NA
K12881	NA	NA
K02868	NA	NA
K14006	NA	NA
K00062	NA	NA
K08967	NA	NA
K12253	NA	NA
K11239	NA	NA
K11830	NA	NA
K19323	NA	NA
K22072	NA	NA
K12539	NA	NA
K12536	NA	NA
K12880	NA	NA
K12151	NA	NA
K18803	NA	NA
K12821	NA	NA
K18589	NA	NA
K02345	NA	NA
K12274	NA	NA
K11373	NA	NA
K16948	NA	NA
K12618	NA	NA
K10625	NA	NA
K14802	NA	NA
K15503	NA	NA
K19634	NA	NA
K16056	NA	NA
K14416	NA	NA
K06138	NA	NA
K05749	NA	NA
K21130	NA	NA
K21131	NA	NA
K01672	NA	NA
K00433	NA	NA
K00148	NA	NA
K00435	NA	NA
K13431	NA	NA
K14709	NA	NA
K18824	NA	NA
K12603	NA	NA
K12232	NA	NA
K20835	NA	NA
K12148	NA	NA
K05284	NA	NA
K11380	NA	NA
K16627	NA	NA
K12393	NA	NA
K11817	NA	NA
K10389	NA	NA
K15511	NA	NA
K06595	NA	NA
K15105	NA	NA
K11436	NA	NA
K19160	NA	NA
K02332	NA	NA
K21850	NA	NA
K13606	NA	NA
K01568	NA	NA
K14644	NA	NA
K21804	NA	NA
K13427	NA	NA
K12396	NA	NA
K09468	NA	NA
K02328	NA	NA
K11229	NA	NA
K04563	NA	NA
K20361	NA	NA
K17413	NA	NA
K19566	NA	NA
K16076	NA	NA
K12779	NA	NA
K07542	NA	NA
K07233	NA	NA
K11771	NA	NA
K16018	NA	NA
K08365	NA	NA
K12605	NA	NA
K02607	NA	NA
K20602	NA	NA
K15443	NA	NA
K14028	NA	NA
K15206	NA	NA
K08857	NA	NA
K11884	NA	NA
K08257	NA	NA
K11971	NA	NA
K14335	NA	NA
K11086	NA	NA
K00902	NA	NA
K01457	NA	NA
K20456	NA	NA
K11293	NA	NA
K08141	NA	NA
K19525	NA	NA
K14812	NA	NA
K02506	NA	NA
K13099	NA	NA
K21864	NA	NA
K12947	NA	NA
K03434	NA	NA
K15081	NA	NA
K12540	NA	NA
K17717	NA	NA
K18712	NA	NA
K18714	NA	NA
K01501	NA	NA
K03026	NA	NA
K03791	NA	NA
K12763	NA	NA
K12767	NA	NA
K07203	NA	NA
K09696	NA	NA
K09699	NA	NA
K12615	NA	NA
K20353	NA	NA
K19996	NA	NA
K00486	NA	NA
K07117	NA	NA
K00314	NA	NA
K14351	NA	NA
K04459	NA	NA
K10300	NA	NA
K11237	NA	NA
K11238	NA	NA
K05614	NA	NA
K03145	NA	NA
K03812	NA	NA
K17974	NA	NA
K03141	NA	NA
K17972	NA	NA
K19147	NA	NA
K01517	NA	NA
K02464	NA	NA
K14592	NA	NA
K19704	NA	NA
K13711	NA	NA
K06110	NA	NA
K09648	NA	NA
K12479	NA	NA
K02515	NA	NA
K13403	NA	NA
K10957	NA	NA
K03353	NA	NA
K05534	NA	NA
K15172	NA	NA
K11758	NA	NA
K11400	NA	NA
K15340	NA	NA
K11865	NA	NA
K20369	NA	NA
K18637	NA	NA
K11134	NA	NA
K18656	NA	NA
K02178	NA	NA
K01850	NA	NA
K11228	NA	NA
K00079	NA	NA
K07241	NA	NA
K09043	NA	NA
K20307	NA	NA
K14851	NA	NA
K20469	NA	NA
K02423	NA	NA
K12841	NA	NA
K15722	NA	NA
K02976	NA	NA
K05757	NA	NA
K05545	NA	NA
K02639	NA	NA
K03863	NA	NA
K02537	NA	NA
K02180	NA	NA
K02847	NA	NA
K17469	NA	NA
K00999	NA	NA
K03163	NA	NA
K08866	NA	NA
K03164	NA	NA
K18906	NA	NA
K18738	NA	NA
