	UMIs	Genes	Genotype	Batch	PercentMT	HasTCR	Cluster	UMAP_1	UMAP_2
cell2956	12243	3039	KO	B	1.19251817365025	TRUE	3	3.69241352005649	-2.89114813190399
cell2957	18850	3737	KO	B	0.885941644562334	TRUE	3	3.75236673279453	-3.27187923770843
cell2958	14671	3794	WT	B	1.42457910162906	TRUE	3	4.30379505081821	-1.24879769664703
cell2959	14645	3565	KO	B	0.792079207920792	TRUE	3	3.6520812027042	-2.8875623164743
cell2960	14452	3196	KO	B	1.2109050650429	TRUE	3	2.59772558136631	-5.55067209583221
cell2961	15665	3539	KO	B	1.1809766996489	TRUE	3	4.6217267028873	-2.03937725406585
cell2962	16736	3768	KO	B	0.890296367112811	TRUE	3	4.47867793961216	-2.66454843860565
cell2963	14287	3399	KO	B	0.916917477427031	TRUE	3	4.18233270569492	-2.15552095752655
cell2964	12946	3186	KO	B	0.749266182604665	TRUE	3	4.13677711411167	-3.21122793537078
cell2965	8560	2735	KO	B	0.782710280373832	TRUE	3	4.15404863281894	-1.94870070796905
cell2966	13168	3343	KO	B	1.03280680437424	TRUE	3	3.94682998581577	-1.33732704502044
cell2967	13711	3253	KO	B	0.977317482313471	TRUE	3	5.85003919525791	-1.07130698543487
cell2968	10134	3194	KO	B	2.17090980856523	TRUE	3	3.45111484451938	-4.06352094989715
cell2969	16440	3504	KO	B	0.839416058394161	TRUE	3	5.34399003906894	-1.4786165176004
cell2970	9623	2616	KO	B	0.852125116907409	TRUE	3	2.53516740723301	3.78591819423737
cell2971	13491	3240	KO	B	1.31939811726336	TRUE	3	4.46403999252964	-1.7202198920816
cell2972	9698	2714	KO	B	1.18581150752733	TRUE	3	4.06316680832553	-1.76250438075958
cell2973	9785	2960	KO	B	1.33878385283597	TRUE	3	4.00698394699741	-1.31244782787262
cell2974	10050	2735	KO	B	1.06467661691542	TRUE	3	5.35588140412021	-0.28388218265472
cell2975	14480	3585	KO	B	0.980662983425414	TRUE	3	3.15001315994907	-0.949101251181942
cell2976	12581	3189	KO	B	1.38303791431524	TRUE	3	5.30998773499179	-0.49944786411224
cell2977	16790	3724	KO	B	1.36390708755211	FALSE	3	3.05588741226841	-3.90600542407928
cell2978	18802	3905	KO	B	0.92543346452505	TRUE	3	3.42549676819492	-4.25475983005462
cell2979	12327	3564	KO	B	1.59811795246208	TRUE	3	3.97678298874546	-0.475669187125546
cell2980	11889	3188	KO	B	0.992514088653377	TRUE	3	4.17339391632724	-1.56311039310394
cell2981	15320	3690	KO	B	1.26631853785901	TRUE	3	4.1949312202518	-1.70703296047149
cell2982	10712	2906	KO	B	0.933532486930545	TRUE	3	5.62379045410801	-1.05501727443634
cell2983	9485	2807	KO	B	1.50764364786505	TRUE	3	4.37412662430454	0.647257882538456
cell2984	11630	3472	KO	B	1.53052450558899	TRUE	3	4.03753776474643	-1.51565913539825
cell2985	9984	3012	KO	B	0.771233974358974	TRUE	3	4.75099487229038	0.210813957634586
cell2986	15723	3545	KO	B	0.992177065445526	TRUE	3	4.75720329209018	-1.24234442096649
cell2987	18357	3733	KO	B	0.94241978536798	TRUE	3	3.29047412796665	-4.2737780032724
cell2988	4715	1843	KO	B	3.45705196182397	TRUE	3	3.96479291840244	0.00478048938812625
cell2989	18108	3857	KO	B	1.33090346808041	TRUE	3	4.19109172745395	-1.52768210750518
cell2990	22326	4350	KO	B	1.00779360386993	TRUE	3	3.31651563568759	-4.27497724872528
cell2991	19307	4278	KO	B	0.968560625679805	TRUE	3	4.47797412796665	-2.20179848056732
cell2992	16515	3611	KO	B	0.890099909173479	TRUE	3	4.36139602585483	-2.62871794086395
cell2993	12284	3070	KO	B	0.854770433083686	TRUE	3	4.25129766388584	-0.757083695945126
cell2994	13610	3436	KO	B	1.08743570903747	TRUE	3	3.98052711411167	-2.5403943477243
cell2995	10800	3114	KO	B	0.925925925925926	TRUE	3	4.29468030853916	-0.659088176307064
cell2996	21238	4361	KO	B	0.899331387136265	TRUE	3	3.76485462113071	-4.01092724185882
cell2997	17810	3972	KO	B	0.802919708029197	TRUE	3	2.97684831543613	-4.43113951068817
cell2998	16368	3752	KO	B	1.24633431085044	TRUE	3	3.8180911056583	-1.08551124912201
cell2999	17906	3808	KO	B	1.00524963699319	TRUE	3	3.7239315025394	-3.79638532977996
cell3000	14081	3691	KO	B	1.01555287266529	TRUE	3	3.64454574509311	-3.20156816821991
cell3001	13763	3601	KO	B	0.951827363220228	TRUE	3	4.07462329788852	-1.25350431781707
cell3002	12949	3211	KO	B	1.27422967024481	TRUE	3	4.85500259323764	-1.77389864307342
cell3003	12581	3470	KO	B	1.34329544551308	TRUE	3	3.42517204209018	-3.58750824314056
cell3004	14004	3460	KO	B	0.828334761496715	TRUE	3	3.34597368164707	-4.2586446223825
cell3005	12609	3096	KO	B	0.991355381077008	TRUE	3	5.61730260773349	-1.1481459556192
cell3006	20503	4347	KO	B	1.15592840072185	TRUE	3	3.37193794174839	-4.65893892627655
cell3007	18276	4149	KO	B	1.0177281680893	TRUE	3	3.06511850281406	-4.71457962375579
cell3008	17474	4030	KO	B	0.600892754950212	TRUE	3	3.16091604157138	-4.34840301853118
cell3009	12576	3368	KO	B	1.33587786259542	TRUE	3	2.55454511566806	-1.17247275691925
cell3010	9729	2809	KO	B	1.13064035358207	TRUE	3	4.23566789551426	-2.11066822391449
cell3011	9349	2749	KO	B	0.577601882554284	TRUE	3	2.99570722504306	-4.33483747821746
cell3012	11774	2960	KO	B	1.07864786818413	TRUE	3	4.92030019684482	-1.11201266628204
cell3013	7608	2407	KO	B	1.89274447949527	TRUE	3	5.11842985077549	0.437063175621647
cell3014	13239	3253	KO	B	1.2538711383035	TRUE	3	4.81962270661045	-1.11593226772247
cell3015	10437	2821	KO	B	1.36054421768707	TRUE	3	4.82559270783115	-0.844786685523373
cell3016	9967	2693	KO	B	1.0233771445771	TRUE	3	4.34360856934238	-1.42435721736847
cell3017	12247	3139	KO	B	0.718543316730628	TRUE	3	5.33809251709629	-1.18476394992767
cell3018	13071	3320	WT	B	0.841557646698799	TRUE	3	3.63386173172641	-0.601980727729183
cell3019	10806	2939	KO	B	1.15676476031834	TRUE	3	5.14299936218906	-0.599094193992001
cell3020	11050	3081	KO	B	0.914027149321267	TRUE	3	3.30277080460239	-1.42361859661041
cell3021	9156	2822	KO	B	1.48536478811708	TRUE	3	2.97050590439487	-4.02401308399139
cell3022	14750	3551	KO	B	1.60677966101695	TRUE	3	0.999472331244236	0.0563259901434363
cell3023	14500	3695	KO	B	0.889655172413793	TRUE	3	3.92303247376133	-1.87035564762054
cell3024	9398	2871	KO	B	1.38327303681634	TRUE	3	4.01868743820835	-1.53661946636139
cell3025	10880	2827	KO	B	0.551470588235294	TRUE	3	5.69618005676914	-0.836713594016415
cell3026	16938	3977	KO	B	1.02137206281733	TRUE	3	3.26518173142124	-2.96787981372772
cell3027	11150	3081	KO	B	1.10313901345291	TRUE	3	4.29669065399814	-2.11971859317718
cell3028	10887	2957	KO	B	0.87260034904014	TRUE	3	4.98389692230869	-0.0298657832711755
cell3029	13693	3523	KO	B	1.46790330825969	TRUE	3	3.39789123459507	-3.99344591480194
cell3030	27956	4969	KO	B	1.03734439834025	TRUE	3	3.71083516998935	-4.10402588230072
cell3031	15765	3786	KO	B	0.80558198541072	TRUE	3	4.16028661652256	-2.0973601756662
cell3032	21109	4216	KO	B	1.00431095741153	TRUE	3	2.66659564896274	-2.9398665843576
cell3033	13243	3386	KO	B	0.75511591029223	TRUE	3	1.05082340164829	-0.229358237799984
cell3034	13557	3076	KO	B	1.12119200413071	TRUE	3	3.48551244660068	-3.11316637378631
cell3035	15908	3681	KO	B	0.955494091023384	TRUE	3	4.22131938858676	-2.70498041492401
cell3036	13717	3345	KO	B	0.83108551432529	TRUE	3	5.5473219863956	-1.34775380474029
cell3037	8575	2653	KO	B	1.34110787172012	FALSE	3	3.34077043457676	-1.13754538875518
cell3038	15121	3274	KO	B	0.886184776139144	TRUE	3	5.45887536926914	-1.18490342479644
cell3039	13262	3411	KO	B	1.79460111597044	TRUE	3	2.91954440994907	-3.49065069538055
cell3040	16083	3867	KO	B	1.40521047068333	TRUE	3	2.62954349442173	-3.97462133747039
cell3041	11317	3452	WT	B	1.00733409914288	TRUE	3	3.98404188080478	1.48323090690674
cell3042	12322	3511	KO	B	1.35529946437267	TRUE	3	3.85451574249912	-1.42838339191375
cell3043	5053	1989	KO	B	2.21650504650703	TRUE	3	3.47750301285434	-0.343201201972347
cell3044	11471	3371	KO	B	1.78711533432133	TRUE	3	4.14094705506015	-2.00046018939911
cell3045	13873	3379	KO	B	1.29748432206444	TRUE	3	3.50945014877964	-2.76464180332122
cell3046	14471	3277	KO	B	1.00891438048511	TRUE	3	3.92061443253208	-3.07888511997161
cell3047	13774	3658	KO	B	0.784085959053289	TRUE	3	3.54053373261142	-2.97966007572113
cell3048	19151	4669	KO	B	2.19309696621586	FALSE	3	3.42885847016025	-1.53781632762848
cell3049	16836	3603	KO	B	0.67712045616536	TRUE	3	4.61303157730747	-2.30383972507415
cell3050	11239	3124	KO	B	1.37912625678441	TRUE	3	4.28877324982334	-1.57028869968353
cell3051	21285	4076	WT	B	0.577871740662438	TRUE	3	3.50374431534458	-4.45694641452728
cell3052	16483	3935	KO	B	1.06169993326458	TRUE	3	3.85979385300327	-2.4245963512033
cell3053	15434	3734	KO	B	1.19865232603343	TRUE	3	3.96487398071933	-2.73210100513397
cell3054	22040	4305	KO	B	1.12068965517241	TRUE	3	2.93086070938755	-3.48253921848236
cell3055	11622	3349	KO	B	1.24763379796937	TRUE	3	4.19471235199619	-1.64097527843414
cell3056	12030	2844	KO	B	1.21363258520366	TRUE	3	3.53475780411411	-3.01750044208465
cell3057	15199	3693	KO	B	1.0855977366932	TRUE	3	3.60930938645053	-3.2126560626596
cell3058	11425	3144	WT	B	1.33916849015317	TRUE	3	2.07542390747715	-0.913771670874935
cell3059	15305	3341	KO	B	1.07154524665142	TRUE	3	3.90526885910678	-3.22626308780609
cell3060	12691	3132	KO	B	1.19769915688283	TRUE	3	5.23474569245029	-0.966579717215878
cell3061	11186	3091	KO	B	0.992311818344359	TRUE	3	4.64806957169223	-1.53992418628631
cell3062	9087	2518	KO	B	1.69472873335534	TRUE	3	5.12752504273105	-0.644886058387142
cell3063	21173	4264	KO	B	0.958768242573088	TRUE	3	2.92422933502842	-4.00280193668304
cell3064	9094	2511	KO	B	1.16560369474379	TRUE	3	5.30733079834629	0.0430142464071692
cell3065	12674	3200	KO	B	1.30187786018621	TRUE	3	2.38933439179111	-4.54713348728118
cell3066	14764	3388	KO	B	1.0701706854511	TRUE	3	4.32694263382602	-2.1497898517221
cell3067	10073	2846	KO	B	1.12181078129654	TRUE	3	4.39528865738559	2.30269547123017
cell3068	11698	3038	KO	B	2.00889040861686	TRUE	3	5.80720109863926	-0.644764464911801
cell3069	12390	3257	KO	B	1.07344632768362	TRUE	3	2.83104295654941	-3.8171425281137
cell3070	14678	3552	KO	B	0.803924240359722	TRUE	3	3.19643993302036	-3.15803388935028
cell3071	15218	3513	KO	B	1.06452884741753	TRUE	3	3.28109140320468	-4.05475143772064
cell3072	12170	3281	KO	B	0.9531635168447	TRUE	3	3.32283658905674	-3.71334127765594
cell3073	20343	4036	KO	B	1.13061003785086	TRUE	3	3.84687204285312	-3.38843588214813
cell3074	14310	3502	WT	B	1.10412299091544	TRUE	3	2.81698722763706	-4.186407607612
cell3075	13236	3257	KO	B	1.26926563916591	TRUE	3	4.69043989105869	-1.34075025897918
cell3076	9322	2700	WT	B	1.05127655009655	TRUE	3	3.72625369949985	-2.22106699329315
cell3077	11943	2940	KO	B	1.20572720422005	TRUE	3	4.01608772202182	-2.62145237308441
cell3078	9263	2702	KO	B	0.658533952283277	TRUE	3	5.86392183228183	-1.4220135627359
cell3079	12296	3299	KO	B	1.3825634352635	TRUE	3	3.89803714676548	-1.70162467342315
cell3080	13479	3342	KO	B	1.03123377105126	TRUE	3	4.67925424500156	-1.53897051196991
cell3081	10666	2995	KO	B	0.778173635852241	TRUE	3	5.61081762238193	-1.40655593257843
cell3082	8494	3267	WT	B	1.8483635507417	TRUE	3	-10.6580579765255	1.24228592533173
cell3083	10894	2863	KO	B	0.991371397099321	TRUE	3	5.08841676636386	0.288438755455631
cell3084	13751	3191	WT	B	1.78168860446513	TRUE	3	4.17074699326206	-2.31497148853241
cell3085	14338	3393	KO	B	0.920630492397824	TRUE	3	5.4569842330997	-0.971019071158749
cell3086	18605	3876	KO	B	0.682612201021231	TRUE	3	3.65998477860141	-4.24812797885833
cell3087	11917	3115	KO	B	1.35940253419485	TRUE	3	5.42572088165927	1.13087077755036
cell3088	3256	1506	KO	B	0.798525798525799	TRUE	3	3.50764770432163	-0.00699762683807004
cell3089	16795	3562	KO	B	0.833581423042572	TRUE	3	5.9519793502872	-1.28818730693756
cell3090	14891	3207	KO	B	1.14162917198308	TRUE	3	5.52080411835361	-0.733555835303646
cell3091	9932	2722	KO	B	1.09746274667741	TRUE	3	5.43803472443271	-0.48618201595245
cell3092	7050	2295	KO	B	1.68794326241135	TRUE	3	4.8391568176334	-0.656570714530331
cell3093	23954	3778	KO	B	0.647073557652167	TRUE	3	4.18319435043979	-3.32354263645111
cell3094	16836	3658	KO	B	0.908766928011404	TRUE	3	3.87888927384067	-3.59325270038543
cell3095	5093	2040	KO	B	1.82603573532299	TRUE	3	-4.81498079375576	7.26647515911164
cell3096	9646	2843	KO	B	1.1922040223927	TRUE	3	3.95080442352939	-1.83465437274871
cell3097	11561	3107	KO	B	0.787129141077761	TRUE	3	5.18622941895176	0.826272088471073
cell3098	12315	2961	KO	B	0.852618757612667	TRUE	3	5.04595346375156	-0.460650247153622
cell3099	8821	2553	KO	B	1.28103389638363	TRUE	3	5.65036172791172	-0.531400245246273
cell3100	14021	3591	KO	B	1.31231723842807	TRUE	3	3.49224824829746	-3.63091711383758
cell3101	20075	3962	KO	B	0.692403486924035	TRUE	3	4.15389795227695	-3.89329103809295
cell3102	10632	2889	WT	B	1.43905191873589	TRUE	3	5.25605173035312	-0.602658074912411
cell3103	18545	4038	WT	B	0.668643839309787	TRUE	3	4.06742639465976	-3.66280226093231
cell3104	10587	3080	KO	B	0.69897043543969	TRUE	3	4.38648958130527	-1.02924661022125
cell3105	10433	2677	KO	B	1.06393175500815	TRUE	3	5.21306199951816	0.298810082855839
cell3106	10706	2987	WT	B	1.3450401643938	TRUE	3	2.80642003937412	-1.91557983737884
cell3107	8136	2446	KO	B	1.36430678466077	TRUE	3	3.96943874283481	-2.04078535419403
cell3108	13946	3245	KO	B	0.853291266312921	TRUE	3	5.72442693634677	-0.986384433326107
cell3109	12353	3133	KO	B	1.31951752610702	TRUE	3	4.88369769974399	-0.794769567069393
cell3110	21175	4129	KO	B	1.20425029515939	TRUE	3	3.58684606476474	-3.77186064105926
cell3111	12731	3344	KO	B	0.60482287330139	TRUE	3	4.61136121674228	1.77190140205922
cell3112	16814	3929	KO	B	1.34411799690734	TRUE	3	2.95984859390903	-4.03797535282074
cell3113	9949	2873	KO	B	0.974972359031058	TRUE	3	4.55535049362827	1.12975384611191
cell3114	13787	3085	KO	B	0.493218249075216	TRUE	3	3.91147584839511	-2.82703308444915
cell3115	5220	2033	KO	B	1.11111111111111	TRUE	3	3.4726640693729	-3.317276042518
cell3116	8406	2336	KO	B	1.04687128241732	TRUE	3	5.54437322540927	-0.0898881373971521
cell3117	16437	3719	KO	B	1.31410841394415	TRUE	3	4.06380290909458	-3.00653890949188
cell3118	24420	4306	KO	B	0.962325962325962	TRUE	3	3.29967613144565	-4.59513000827728
cell3119	14266	3239	KO	B	0.7991027618113	TRUE	3	2.75843782349277	-4.89844230991302
cell3120	15645	3565	KO	B	1.20805369127517	TRUE	3	5.44028634949375	-1.75454143863617
cell3121	17308	4256	KO	B	0.733764733071412	TRUE	3	3.57983417435337	-3.56052545886932
cell3122	3766	1557	KO	B	0.690387679235263	TRUE	3	5.09333295746494	-0.251530450400692
cell3123	7391	2316	KO	B	1.84007576782573	TRUE	3	4.9069263450687	-0.751826566275936
cell3124	10825	3148	KO	B	1.09006928406467	TRUE	3	3.89971704407383	-2.20573810916839
cell3125	10858	2969	KO	B	1.17885430097624	TRUE	3	4.32208557053257	-2.43063978534637
cell3126	13000	3341	KO	B	1.05384615384615	TRUE	3	5.01369352265049	-0.502581637915951
cell3127	27826	4665	KO	B	1.0314094731546	TRUE	3	3.070483397681	-3.99566511493621
cell3128	22057	4324	KO	B	1.16062927868704	TRUE	3	3.19011468811679	-3.2251015124887
cell3129	13821	3346	KO	B	1.17936473482382	TRUE	3	3.37885875626255	-1.80801514964996
cell3130	8244	2650	KO	B	1.77098495875788	TRUE	3	3.31776828690219	2.5386205496222
cell3131	10603	2864	KO	B	1.05630481939074	TRUE	3	3.04722804947544	-4.59511093479095
cell3132	14407	3453	KO	B	0.791282015686819	TRUE	3	5.8369423858707	-1.39474706035553
cell3133	7344	2437	KO	B	1.86546840958606	TRUE	3	3.29475707932163	-0.862072032508236
cell3134	24230	4387	KO	B	0.903838217086257	TRUE	3	3.64477271958042	-4.60532001834808
cell3135	8728	2671	KO	B	0.847846012832264	TRUE	3	4.6530930511539	-0.382048648413998
cell3136	18908	4072	KO	B	1.03659826528454	TRUE	3	3.51148385925937	-4.17762569766937
cell3137	9327	3410	KO	B	1.41524605982631	TRUE	3	-10.8035381324704	1.09227206129136
cell3138	11661	3210	KO	B	1.00334448160535	TRUE	3	4.46515149994541	-1.14879969936309
cell3139	12415	3170	KO	B	0.942408376963351	TRUE	3	5.06072111054111	-0.601502698478085
cell3140	5506	1927	WT	B	1.79803850345078	TRUE	3	3.58778877182651	0.203185635986942
cell3141	19130	4031	KO	B	0.648196549921589	TRUE	3	3.25148458405185	-4.28869871478973
cell3142	19291	3952	KO	B	1.01601783214971	TRUE	3	4.12448949738193	-2.79210953098236
cell3143	13303	3275	KO	B	0.706607532135608	TRUE	3	4.15340061112094	-2.57554249149261
cell3144	13501	3301	KO	B	1.13324938893415	TRUE	3	3.93421335144687	-2.63589195590911
cell3145	14624	3559	KO	B	0.806892778993435	TRUE	3	3.18249196930576	-3.01471428256927
cell3146	9189	2826	KO	B	0.837958428555882	TRUE	3	4.79323882980991	1.25044979471268
cell3147	20393	4001	WT	B	1.03466875888785	FALSE	3	3.07762355728794	-2.05847601276336
cell3148	14863	3508	KO	B	0.841014600013456	TRUE	3	3.30758495255161	-4.55936912876068
cell3149	15909	3595	KO	B	1.20057828901879	TRUE	3	2.83347387238193	-4.30814270358978
cell3150	15802	3735	KO	B	0.999873433742564	TRUE	3	2.63601655884433	-4.0928059039682
cell3151	11265	3186	WT	B	1.20727918331114	TRUE	3	3.64238042755771	-1.46699337345062
cell3152	11150	3040	KO	B	0.986547085201794	TRUE	3	3.62716789169956	-3.22718719821869
cell3153	14073	3358	KO	B	1.21509273076103	TRUE	3	2.57031984253574	-4.81682400089202
cell3154	17895	3537	KO	B	1.21262922604079	TRUE	3	3.64443797989536	-4.40576080661712
cell3155	17090	3943	WT	B	1.00643651258046	TRUE	3	3.8803560249393	-2.40580992084442
cell3156	11366	3009	KO	B	1.23174379729016	TRUE	3	4.05157346649814	-1.63155440669952
cell3157	12219	3173	WT	B	1.08028480235698	TRUE	3	2.75945157929111	-1.01538829189239
cell3158	12455	3126	KO	B	0.939381774387796	TRUE	3	5.15550012512851	-1.0729494510263
cell3159	10121	2857	KO	B	1.27457761090801	TRUE	3	3.95786495133091	-1.93895177226959
cell3160	5863	2387	KO	B	3.93996247654784	TRUE	3	-10.2608373649533	1.28168918508591
cell3161	14141	3607	KO	B	1.11731843575419	TRUE	3	4.19822091980625	-1.93951873165069
cell3162	10882	2990	KO	B	1.83789744532255	TRUE	3	4.02993984146762	-2.20011762958465
cell3163	19350	4108	KO	B	1.30232558139535	TRUE	3	4.14551372452426	-4.08043150287567
cell3164	16956	3794	KO	B	1.05567350790281	TRUE	3	4.77761955185581	-1.99357680660186
cell3165	10167	2817	KO	B	0.973738565948657	TRUE	3	4.81411333008457	0.441681581917423
cell3166	16589	3673	KO	B	1.05491590813189	TRUE	3	5.37019605560947	-1.70377258640228
cell3167	11693	3363	KO	B	0.86376464551441	TRUE	3	2.23087425156284	-4.06749681812225
cell3168	10710	3029	KO	B	1.1671335200747	TRUE	3	3.9260537139957	-2.1395850596994
cell3169	10758	2927	KO	B	0.771518869678379	TRUE	3	4.7055799476688	0.0766729893118323
cell3170	10438	2798	KO	B	0.795171488790956	TRUE	3	3.96483154221225	-0.984705251273495
cell3171	15203	3680	KO	B	0.848516740117082	TRUE	3	5.07032270355869	-1.34647683483062
cell3172	20809	4163	KO	B	1.42246143495603	TRUE	3	3.27765006943393	-4.31290249210296
cell3173	11750	2996	KO	B	1.32765957446809	TRUE	3	4.56570358200717	-0.766788047370297
cell3174	17957	3725	KO	B	1.14161608286462	TRUE	3	2.56607122345615	-4.33067993503509
cell3175	9318	2938	KO	B	1.33075767332046	TRUE	3	4.12450666351963	-2.03879217487274
cell3176	11323	2720	KO	B	1.14810562571757	TRUE	3	5.44845743103672	-0.298968118247372
cell3177	15795	3661	KO	B	1.03197214308325	TRUE	3	2.68572635574985	-1.55762318950592
cell3178	6862	2257	KO	B	2.02564849897989	TRUE	3	4.87839193268467	-1.76948694568573
cell3179	13570	3261	KO	B	1.06116433308769	TRUE	3	4.77098483963657	-1.18443493228851
cell3180	15398	3522	KO	B	1.21444343421224	TRUE	3	2.91273088379551	-4.10281662326751
cell3181	17968	3937	KO	B	1.4859750667854	TRUE	3	3.87102479859043	-3.5270886836618
cell3182	13187	3288	KO	B	0.872070978994464	TRUE	3	3.27535123749424	-4.50966982227264
cell3183	22584	4580	KO	B	0.810308182784272	TRUE	3	3.25381059570957	-4.22754911762176
cell3184	6360	2116	KO	B	2.26415094339623	TRUE	3	2.14015407486606	-4.63476518970428
cell3185	15255	3710	KO	B	0.321206161914127	TRUE	3	4.74985046311069	-1.83670262676178
cell3186	13247	3353	KO	B	1.01909866384842	TRUE	3	3.8733136169498	-1.8851368842691
cell3187	13475	3533	KO	B	0.905380333951763	TRUE	3	3.95805187149692	-1.40972451549469
cell3188	15263	3666	KO	B	0.877940116621896	TRUE	3	2.96635217590976	-4.08957533222137
cell3189	8478	2545	KO	B	1.07336635999056	TRUE	3	4.46266813202549	0.131313520851749
cell3190	12515	3157	KO	B	0.831002796644027	FALSE	3	5.11105127258945	-0.909636777457577
cell3191	13028	3319	KO	B	1.2741786920479	TRUE	3	3.56160230560947	-3.48894075733123
cell3192	19068	4299	KO	B	0.519194461925739	TRUE	3	2.5843846313541	-3.66112331729828
cell3193	14068	3414	KO	B	1.40744953085016	TRUE	3	3.80129594727207	-1.25565461498199
cell3194	14038	3392	KO	B	0.826328536828608	TRUE	3	4.1805588714664	-1.71186451297699
cell3195	12370	3050	KO	B	1.05092966855295	TRUE	3	5.17819948120761	-0.403818887290341
cell3196	10666	2809	KO	B	2.03450215638477	TRUE	3	3.76291007919956	-2.40914062839447
cell3197	11384	3052	KO	B	1.26493323963457	TRUE	3	4.14528913422275	-1.65491370540557
cell3198	20942	4535	KO	B	1.4564033998663	FALSE	3	3.15217943115879	-4.08939651828704
cell3199	16008	3712	KO	B	0.849575212393803	TRUE	3	2.90845317764926	-3.93823770862518
cell3200	12163	3204	KO	B	1.34835155800378	TRUE	3	3.04949350281406	-4.62961868625579
